instance,expression,feasible,objective,cost,distance,late_penalty,spoil_penalty,late_customers,spoil_customers,num_routes,runtime_sec,round_idx,known_opt_cost,set_id,dimension,gap,gap_pct
M-n200-k17,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,172472.80000000002,172472.80000000002,2430.0,1835.2,168207.6,2,31,17,0.2340867519378662,1,,,,,
P-n101-k4,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,392952.8,392952.8,1338.0,31583.2,360031.6,24,59,4,0.07178020477294922,1,,,,,
P-n23-k8,0.5 * est_spoil + travel_to_c,True,4775.0,4775.0,746.0,0.0,4029.0,0,1,9,0.0014240741729736328,1,,,,,
A-n38-k5,0.5 * est_spoil + travel_to_c,True,24190.0,24190.0,1011.0,0.0,23179.0,0,5,5,0.0050525665283203125,1,,,,,
A-n33-k5,0.5 * est_spoil + travel_to_c,True,22925.0,22925.0,986.0,0.0,21939.0,0,5,5,0.004287004470825195,1,,,,,
B-n35-k5,0.5 * est_spoil + travel_to_c,True,23822.0,23822.0,1166.0,0.0,22656.0,0,7,5,0.004842519760131836,1,,,,,
B-n31-k5,0.5 * est_spoil + travel_to_c,True,15468.0,15468.0,963.0,0.0,14505.0,0,3,5,0.0034761428833007812,1,,,,,
A-n48-k7,0.5 * est_spoil + travel_to_c,True,15571.0,15571.0,1509.0,0.0,14062.0,0,6,7,0.008052349090576172,1,,,,,
A-n39-k5,0.5 * est_spoil + travel_to_c,True,39560.200000000004,39560.200000000004,1126.0,54.400000000000006,38379.8,2,11,5,0.006768703460693359,1,,,,,
A-n37-k6,0.5 * est_spoil + travel_to_c,True,19546.0,19546.0,1428.0,0.0,18118.0,0,7,6,0.0045623779296875,1,,,,,
P-n16-k8,0.5 * est_spoil + travel_to_c,True,497.0,497.0,497.0,0.0,0.0,0,0,8,0.0007269382476806641,1,,,,,
A-n37-k5,0.5 * est_spoil + travel_to_c,True,33958.0,33958.0,1060.0,0.0,32898.0,0,6,5,0.004427433013916016,1,,,,,
P-n70-k10,0.5 * est_spoil + travel_to_c,True,51314.0,51314.0,1115.0,0.0,50199.0,0,13,10,0.01631641387939453,1,,,,,
E-n76-k8,0.5 * est_spoil + travel_to_c,True,79435.6,79435.6,1127.0,0.0,78308.6,0,12,8,0.02038884162902832,1,,,,,
A-n55-k9,0.5 * est_spoil + travel_to_c,True,24426.0,24426.0,1490.0,0.0,22936.0,0,7,9,0.011226892471313477,1,,,,,
A-n54-k7,0.5 * est_spoil + travel_to_c,True,42398.600000000006,42398.600000000006,1540.0,196.8,40661.8,1,16,7,0.010587930679321289,1,,,,,
A-n62-k8,0.5 * est_spoil + travel_to_c,True,33820.0,33820.0,1966.0,0.0,31854.0,0,10,8,0.013056039810180664,1,,,,,
B-n52-k7,0.5 * est_spoil + travel_to_c,True,15985.0,15985.0,1297.0,0.0,14688.0,0,5,7,0.010301351547241211,1,,,,,
B-n56-k7,0.5 * est_spoil + travel_to_c,True,29529.8,29529.8,1410.0,0.0,28119.8,0,11,7,0.010050535202026367,1,,,,,
P-n55-k7,0.5 * est_spoil + travel_to_c,True,27690.0,27690.0,811.0,0.0,26879.0,0,8,7,0.011539220809936523,1,,,,,
P-n65-k10,0.5 * est_spoil + travel_to_c,True,19784.0,19784.0,1058.0,0.0,18726.0,0,5,10,0.016162633895874023,1,,,,,
B-n63-k10,0.5 * est_spoil + travel_to_c,True,11526.2,11526.2,2126.0,0.0,9400.2,0,9,10,0.013574361801147461,1,,,,,
E-n101-k14,0.5 * est_spoil + travel_to_c,True,53980.0,53980.0,1521.0,0.0,52459.0,0,11,14,0.03783607482910156,1,,,,,
E-n101-k8,0.5 * est_spoil + travel_to_c,True,82171.6,82171.6,1380.0,3208.0,77583.6,7,24,8,0.03539919853210449,1,,,,,
F-n135-k7,0.5 * est_spoil + travel_to_c,True,10308277.0,10308277.0,2235.0,971063.2,9334978.8,67,105,7,0.07357215881347656,1,,,,,
M-n101-k10,0.5 * est_spoil + travel_to_c,True,108639.0,108639.0,1547.0,112.0,106980.0,1,22,10,0.04235363006591797,1,,,,,
M-n121-k7,0.5 * est_spoil + travel_to_c,True,134763.4,134763.4,1912.0,158.39999999999998,132693.0,2,46,7,0.0565793514251709,1,,,,,
M-n151-k12,0.5 * est_spoil + travel_to_c,True,140220.6,140220.6,1841.0,83.2,138296.4,1,31,12,0.08365249633789062,1,,,,,
M-n200-k16,0.5 * est_spoil + travel_to_c,True,137443.4,137443.4,2020.0,1424.8,133998.6,1,36,17,0.1523597240447998,1,,,,,
M-n200-k17,0.5 * est_spoil + travel_to_c,True,152048.6,152048.6,1998.0,0.0,150050.6,0,33,17,0.14806246757507324,1,,,,,
P-n101-k4,0.5 * est_spoil + travel_to_c,True,371415.4,371415.4,1077.0,46100.0,324238.4,31,60,4,0.0390322208404541,1,,,,,
P-n23-k8,travel_to_c - instance['demands'][c],True,2806.0,2806.0,613.0,0.0,2193.0,0,1,9,0.002201080322265625,1,,,,,
A-n38-k5,travel_to_c - instance['demands'][c],True,38067.8,38067.8,1011.0,0.0,37056.8,0,9,5,0.006289958953857422,1,,,,,
A-n33-k5,travel_to_c - instance['demands'][c],True,21430.4,21430.4,935.0,0.0,20495.4,0,6,5,0.004621028900146484,1,,,,,
B-n35-k5,travel_to_c - instance['demands'][c],True,33916.0,33916.0,1230.0,0.0,32686.0,0,9,5,0.0047457218170166016,1,,,,,
B-n31-k5,travel_to_c - instance['demands'][c],True,6256.0,6256.0,952.0,0.0,5304.0,0,4,5,0.0045926570892333984,1,,,,,
A-n48-k7,travel_to_c - instance['demands'][c],True,13740.0,13740.0,1462.0,0.0,12278.0,0,11,7,0.009062767028808594,1,,,,,
A-n39-k5,travel_to_c - instance['demands'][c],True,29186.2,29186.2,1143.0,71.2,27972.0,2,8,5,0.00775146484375,1,,,,,
A-n37-k6,travel_to_c - instance['demands'][c],True,32586.0,32586.0,1359.0,0.0,31227.0,0,9,6,0.005789518356323242,1,,,,,
P-n16-k8,travel_to_c - instance['demands'][c],True,487.0,487.0,487.0,0.0,0.0,0,0,8,0.0008988380432128906,1,,,,,
A-n37-k5,travel_to_c - instance['demands'][c],True,31697.0,31697.0,954.0,0.0,30743.0,0,12,5,0.006394863128662109,1,,,,,
P-n70-k10,travel_to_c - instance['demands'][c],True,22846.2,22846.2,1225.0,0.0,21621.2,0,7,10,0.023516416549682617,1,,,,,
E-n76-k8,travel_to_c - instance['demands'][c],True,48501.2,48501.2,1120.0,0.0,47381.2,0,18,8,0.02545928955078125,1,,,,,
A-n55-k9,travel_to_c - instance['demands'][c],True,27547.0,27547.0,1435.0,0.0,26112.0,0,6,9,0.013287782669067383,1,,,,,
A-n54-k7,travel_to_c - instance['demands'][c],True,33960.0,33960.0,1442.0,0.0,32518.0,0,13,7,0.012077808380126953,1,,,,,
A-n62-k8,travel_to_c - instance['demands'][c],True,43059.0,43059.0,1962.0,0.0,41097.0,0,14,8,0.016557693481445312,1,,,,,
B-n52-k7,travel_to_c - instance['demands'][c],True,12666.0,12666.0,1269.0,0.0,11397.0,0,5,7,0.010474920272827148,1,,,,,
B-n56-k7,travel_to_c - instance['demands'][c],True,30242.0,30242.0,1116.0,0.0,29126.0,0,9,7,0.01302647590637207,1,,,,,
P-n55-k7,travel_to_c - instance['demands'][c],True,57595.8,57595.8,788.0,268.8,56539.0,1,11,7,0.013677835464477539,1,,,,,
P-n65-k10,travel_to_c - instance['demands'][c],True,21935.0,21935.0,1166.0,0.0,20769.0,0,5,10,0.01989269256591797,1,,,,,
B-n63-k10,travel_to_c - instance['demands'][c],True,20007.0,20007.0,1960.0,0.0,18047.0,0,10,10,0.01446986198425293,1,,,,,
E-n101-k14,travel_to_c - instance['demands'][c],True,23553.0,23553.0,1534.0,32.0,21987.0,1,14,14,0.04285001754760742,1,,,,,
E-n101-k8,travel_to_c - instance['demands'][c],True,101798.6,101798.6,1307.0,960.8,99530.8,6,36,8,0.04661893844604492,1,,,,,
F-n135-k7,travel_to_c - instance['demands'][c],True,12858820.0,12858820.0,3056.0,1475183.2000000002,11380580.799999999,93,111,7,0.08673262596130371,1,,,,,
M-n101-k10,travel_to_c - instance['demands'][c],True,81842.0,81842.0,1378.0,32.0,80432.0,1,14,10,0.04750704765319824,1,,,,,
M-n121-k7,travel_to_c - instance['demands'][c],True,178906.80000000002,178906.80000000002,1666.0,0.0,177240.80000000002,0,56,7,0.06866288185119629,1,,,,,
M-n151-k12,travel_to_c - instance['demands'][c],True,118799.8,118799.8,1757.0,817.6,116225.2,4,47,12,0.09809064865112305,1,,,,,
M-n200-k16,travel_to_c - instance['demands'][c],True,147320.19999999998,147320.19999999998,2121.0,674.4000000000001,144524.8,4,52,16,0.17182230949401855,1,,,,,
M-n200-k17,travel_to_c - instance['demands'][c],True,151572.6,151572.6,2121.0,649.6,148802.0,5,52,16,0.17357945442199707,1,,,,,
P-n101-k4,travel_to_c - instance['demands'][c],True,401022.9999999999,401022.9999999999,1190.0,35630.399999999994,364202.5999999999,35,71,4,0.04871726036071777,1,,,,,
P-n23-k8,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,638.0,638.0,638.0,0.0,0.0,0,0,9,0.002476930618286133,1,,,,,
A-n38-k5,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,24378.8,24378.8,1204.0,399.20000000000005,22775.6,2,6,5,0.006983280181884766,1,,,,,
A-n33-k5,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,31555.0,31555.0,1014.0,0.0,30541.0,0,7,5,0.004944562911987305,1,,,,,
B-n35-k5,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,33423.0,33423.0,1197.0,0.0,32226.0,0,9,5,0.00557398796081543,1,,,,,
B-n31-k5,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,5368.0,5368.0,808.0,0.0,4560.0,0,2,5,0.004778385162353516,1,,,,,
A-n48-k7,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,14731.0,14731.0,1429.0,0.0,13302.0,0,5,7,0.012467384338378906,1,,,,,
A-n39-k5,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,37681.8,37681.8,1275.0,200.8,36206.0,2,10,5,0.006581783294677734,1,,,,,
A-n37-k6,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,13328.6,13328.6,1336.0,0.0,11992.6,0,6,6,0.0063724517822265625,1,,,,,
P-n16-k8,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,487.0,487.0,487.0,0.0,0.0,0,0,8,0.0011935234069824219,1,,,,,
A-n37-k5,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,27634.0,27634.0,1147.0,0.0,26487.0,0,6,5,0.0058612823486328125,1,,,,,
P-n70-k10,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,50826.0,50826.0,1225.0,0.0,49601.0,0,6,10,0.02458500862121582,1,,,,,
E-n76-k8,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,48272.0,48272.0,1210.0,0.0,47062.0,0,12,8,0.027897119522094727,1,,,,,
A-n55-k9,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,19135.0,19135.0,1396.0,144.0,17595.0,1,4,9,0.013094663619995117,1,,,,,
A-n54-k7,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,37048.0,37048.0,1544.0,0.0,35504.0,0,10,7,0.013127565383911133,1,,,,,
A-n62-k8,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,41761.0,41761.0,1934.0,0.0,39827.0,0,14,8,0.02210545539855957,1,,,,,
B-n52-k7,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,14975.0,14975.0,1277.0,0.0,13698.0,0,3,7,0.0142059326171875,1,,,,,
B-n56-k7,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,22210.0,22210.0,1178.0,0.0,21032.0,0,6,7,0.014875650405883789,1,,,,,
P-n55-k7,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,13098.0,13098.0,918.0,0.0,12180.0,0,6,7,0.015650272369384766,1,,,,,
P-n65-k10,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,31454.0,31454.0,1178.0,0.0,30276.0,0,4,10,0.02126312255859375,1,,,,,
B-n63-k10,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,15442.0,15442.0,2008.0,0.0,13434.0,0,6,10,0.018872737884521484,1,,,,,
E-n101-k14,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,23238.0,23238.0,1695.0,308.0,21235.0,1,8,14,0.047823190689086914,1,,,,,
E-n101-k8,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,105010.40000000001,105010.40000000001,1623.0,3337.6000000000004,100049.8,11,36,8,0.05586528778076172,1,,,,,
F-n135-k7,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,11541887.599999998,11541887.599999998,2739.0,1061432.0,10477716.599999998,101,110,7,0.09807729721069336,1,,,,,
M-n101-k10,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,102677.0,102677.0,1621.0,1696.0,99360.0,4,20,10,0.056798458099365234,1,,,,,
M-n121-k7,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,151046.6,151046.6,1727.0,398.4,148921.2,2,46,7,0.07966995239257812,1,,,,,
M-n151-k12,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,137068.8,137068.8,1936.0,360.79999999999995,134772.0,3,39,12,0.11815237998962402,1,,,,,
M-n200-k16,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,125363.0,125363.0,2356.0,635.9999999999999,122371.0,2,40,17,0.19701027870178223,1,,,,,
M-n200-k17,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,208931.2,208931.2,2525.0,2535.2000000000003,203871.0,9,48,17,0.20116734504699707,1,,,,,
P-n101-k4,est_spoil + travel_to_c + est_lateness - instance['demands'][c],True,448520.0,448520.0,1415.0,20579.2,426525.8,31,57,4,0.057225704193115234,1,,,,,
P-n23-k8,20 * est_spoil + travel_to_c + 2 * est_lateness,True,4775.0,4775.0,746.0,0.0,4029.0,0,1,9,0.001631021499633789,1,,,,,
A-n38-k5,20 * est_spoil + travel_to_c + 2 * est_lateness,True,24677.399999999998,24677.399999999998,1091.0,209.6,23376.8,2,5,5,0.0065462589263916016,1,,,,,
A-n33-k5,20 * est_spoil + travel_to_c + 2 * est_lateness,True,21458.0,21458.0,969.0,0.0,20489.0,0,6,5,0.0041654109954833984,1,,,,,
B-n35-k5,20 * est_spoil + travel_to_c + 2 * est_lateness,True,21448.2,21448.2,1275.0,436.79999999999995,19736.4,1,8,5,0.004751920700073242,1,,,,,
B-n31-k5,20 * est_spoil + travel_to_c + 2 * est_lateness,True,21328.0,21328.0,946.0,0.0,20382.0,0,3,5,0.004191160202026367,1,,,,,
A-n48-k7,20 * est_spoil + travel_to_c + 2 * est_lateness,True,13819.0,13819.0,1597.0,0.0,12222.0,0,5,7,0.009103536605834961,1,,,,,
A-n39-k5,20 * est_spoil + travel_to_c + 2 * est_lateness,True,55237.600000000006,55237.600000000006,1275.0,168.79999999999998,53793.8,3,12,5,0.0056688785552978516,1,,,,,
A-n37-k6,20 * est_spoil + travel_to_c + 2 * est_lateness,True,35735.0,35735.0,1440.0,0.0,34295.0,0,9,6,0.005381345748901367,1,,,,,
P-n16-k8,20 * est_spoil + travel_to_c + 2 * est_lateness,True,497.0,497.0,497.0,0.0,0.0,0,0,8,0.001055002212524414,1,,,,,
A-n37-k5,20 * est_spoil + travel_to_c + 2 * est_lateness,True,32260.0,32260.0,1016.0,0.0,31244.0,0,7,5,0.005499362945556641,1,,,,,
P-n70-k10,20 * est_spoil + travel_to_c + 2 * est_lateness,True,75862.0,75862.0,1219.0,0.0,74643.0,0,10,10,0.019995689392089844,1,,,,,
E-n76-k8,20 * est_spoil + travel_to_c + 2 * est_lateness,True,79435.6,79435.6,1127.0,0.0,78308.6,0,12,8,0.02501225471496582,1,,,,,
A-n55-k9,20 * est_spoil + travel_to_c + 2 * est_lateness,True,47148.4,47148.4,1668.0,374.4,45106.0,1,8,9,0.01264190673828125,1,,,,,
A-n54-k7,20 * est_spoil + travel_to_c + 2 * est_lateness,True,40602.6,40602.6,1610.0,168.0,38824.6,1,15,7,0.01234745979309082,1,,,,,
A-n62-k8,20 * est_spoil + travel_to_c + 2 * est_lateness,True,21919.0,21919.0,1812.0,0.0,20107.0,0,10,8,0.015437602996826172,1,,,,,
B-n52-k7,20 * est_spoil + travel_to_c + 2 * est_lateness,True,34096.0,34096.0,1318.0,0.0,32778.0,0,3,7,0.011037826538085938,1,,,,,
B-n56-k7,20 * est_spoil + travel_to_c + 2 * est_lateness,True,30029.2,30029.2,1387.0,0.0,28642.2,0,10,7,0.013259649276733398,1,,,,,
P-n55-k7,20 * est_spoil + travel_to_c + 2 * est_lateness,True,51269.0,51269.0,860.0,0.0,50409.0,0,6,7,0.012281417846679688,1,,,,,
P-n65-k10,20 * est_spoil + travel_to_c + 2 * est_lateness,True,24695.0,24695.0,1089.0,0.0,23606.0,0,6,10,0.019255638122558594,1,,,,,
B-n63-k10,20 * est_spoil + travel_to_c + 2 * est_lateness,True,16361.4,16361.4,2135.0,0.0,14226.4,0,8,10,0.01575779914855957,1,,,,,
E-n101-k14,20 * est_spoil + travel_to_c + 2 * est_lateness,True,67647.0,67647.0,1725.0,0.0,65922.0,0,12,14,0.04343271255493164,1,,,,,
E-n101-k8,20 * est_spoil + travel_to_c + 2 * est_lateness,True,123748.8,123748.8,1439.0,3685.6,118624.2,7,23,8,0.04345250129699707,1,,,,,
F-n135-k7,20 * est_spoil + travel_to_c + 2 * est_lateness,True,11291997.6,11291997.6,2328.0,1043225.6,10246444.0,63,97,7,0.08095049858093262,1,,,,,
M-n101-k10,20 * est_spoil + travel_to_c + 2 * est_lateness,True,118430.0,118430.0,1474.0,0.0,116956.0,0,16,10,0.046912193298339844,1,,,,,
M-n121-k7,20 * est_spoil + travel_to_c + 2 * est_lateness,True,144586.0,144586.0,1784.0,632.8,142169.2,4,37,7,0.06663751602172852,1,,,,,
M-n151-k12,20 * est_spoil + travel_to_c + 2 * est_lateness,True,108531.2,108531.2,1880.0,0.0,106651.2,0,26,12,0.09674692153930664,1,,,,,
M-n200-k16,20 * est_spoil + travel_to_c + 2 * est_lateness,True,168713.0,168713.0,2228.0,0.0,166485.0,0,32,17,0.1694958209991455,1,,,,,
M-n200-k17,20 * est_spoil + travel_to_c + 2 * est_lateness,True,167401.4,167401.4,2189.0,0.0,165212.4,0,35,17,0.16891002655029297,1,,,,,
P-n101-k4,20 * est_spoil + travel_to_c + 2 * est_lateness,True,383984.2,383984.2,1119.0,50575.99999999999,332289.2,30,60,4,0.048296213150024414,1,,,,,
P-n23-k8,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,2608.0,2608.0,721.0,0.0,1887.0,0,1,10,0.002574443817138672,1,,,,,
A-n38-k5,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,47840.799999999996,47840.799999999996,1130.0,817.6,45893.2,2,9,6,0.007865190505981445,1,,,,,
A-n33-k5,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,31047.0,31047.0,1221.0,0.0,29826.0,0,6,5,0.005888700485229492,1,,,,,
B-n35-k5,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,25202.600000000002,25202.600000000002,1340.0,823.1999999999999,23039.4,1,13,5,0.006996631622314453,1,,,,,
B-n31-k5,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,7290.0,7290.0,993.0,0.0,6297.0,0,3,5,0.0057277679443359375,1,,,,,
A-n48-k7,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,15016.400000000001,15016.400000000001,1670.0,499.2,12847.2,3,11,7,0.013113260269165039,1,,,,,
A-n39-k5,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,44799.2,44799.2,1320.0,1260.0,42219.2,1,11,6,0.010014772415161133,1,,,,,
A-n37-k6,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,68834.8,68834.8,1443.0,364.79999999999995,67027.0,1,11,6,0.009074687957763672,1,,,,,
P-n16-k8,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,486.0,486.0,486.0,0.0,0.0,0,0,8,0.0011706352233886719,1,,,,,
A-n37-k5,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,67868.8,67868.8,1197.0,3250.4,63421.4,4,11,5,0.00809931755065918,1,,,,,
P-n70-k10,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,55179.8,55179.8,1430.0,0.0,53749.8,0,15,11,0.02862715721130371,1,,,,,
E-n76-k8,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,115560.8,115560.8,1405.0,628.0,113527.8,1,26,8,0.03696870803833008,1,,,,,
A-n55-k9,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,36389.2,36389.2,1766.0,339.20000000000005,34284.0,1,8,10,0.017891645431518555,1,,,,,
A-n54-k7,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,49244.4,49244.4,1964.0,428.8,46851.6,1,18,8,0.017398834228515625,1,,,,,
A-n62-k8,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,86125.2,86125.2,2105.0,1944.8000000000002,82075.4,5,23,8,0.02588629722595215,1,,,,,
B-n52-k7,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,23670.6,23670.6,1480.0,0.0,22190.6,0,7,7,0.01650714874267578,1,,,,,
B-n56-k7,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,16824.6,16824.6,1474.0,0.0,15350.6,0,10,7,0.018514394760131836,1,,,,,
P-n55-k7,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,44531.4,44531.4,1072.0,3054.4,40405.0,2,18,7,0.019092798233032227,1,,,,,
P-n65-k10,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,50037.0,50037.0,1377.0,0.0,48660.0,0,12,11,0.024303913116455078,1,,,,,
B-n63-k10,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,23960.6,23960.6,2013.0,61.599999999999994,21886.0,1,14,10,0.02309393882751465,1,,,,,
E-n101-k14,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,65519.4,65519.4,1834.0,1488.8,62196.6,4,25,14,0.06144857406616211,1,,,,,
E-n101-k8,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,269553.0,269553.0,1559.0,15283.999999999998,252710.0,16,45,8,0.0642697811126709,1,,,,,
F-n135-k7,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,15779044.0,15779044.0,3093.0,1947335.9999999993,13828615.0,73,100,8,0.11624908447265625,1,,,,,
M-n101-k10,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,165736.0,165736.0,1506.0,0.0,164230.0,0,23,10,0.06600356101989746,1,,,,,
M-n121-k7,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,150605.6,150605.6,1955.0,1348.0,147302.6,6,54,7,0.09223628044128418,1,,,,,
M-n151-k12,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,272059.2,272059.2,2228.0,12399.2,257432.0,14,66,12,0.14600491523742676,1,,,,,
M-n200-k16,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,241747.4,241747.4,2468.0,2212.8,237066.6,9,77,17,0.2550671100616455,1,,,,,
M-n200-k17,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,211458.6,211458.6,2470.0,5118.400000000001,203870.2,11,73,17,0.25052404403686523,1,,,,,
P-n101-k4,2 * est_spoil + travel_to_c + 2 * est_lateness + 2 * instance['demands'][c],True,916021.8,916021.8,1531.0,96472.0,818018.8,31,62,4,0.0627288818359375,1,,,,,
P-n23-k8,5 * est_spoil + travel_to_c - instance['demands'][c],True,638.0,638.0,638.0,0.0,0.0,0,0,9,0.0021409988403320312,1,,,,,
A-n38-k5,5 * est_spoil + travel_to_c - instance['demands'][c],True,26888.0,26888.0,1186.0,336.0,25366.0,1,8,5,0.007292747497558594,1,,,,,
A-n33-k5,5 * est_spoil + travel_to_c - instance['demands'][c],True,23823.0,23823.0,1004.0,168.0,22651.0,1,7,5,0.005082130432128906,1,,,,,
B-n35-k5,5 * est_spoil + travel_to_c - instance['demands'][c],True,33423.0,33423.0,1197.0,0.0,32226.0,0,9,5,0.006667375564575195,1,,,,,
B-n31-k5,5 * est_spoil + travel_to_c - instance['demands'][c],True,5368.0,5368.0,808.0,0.0,4560.0,0,2,5,0.004487037658691406,1,,,,,
A-n48-k7,5 * est_spoil + travel_to_c - instance['demands'][c],True,10786.0,10786.0,1571.0,0.0,9215.0,0,5,7,0.01062774658203125,1,,,,,
A-n39-k5,5 * est_spoil + travel_to_c - instance['demands'][c],True,37681.8,37681.8,1275.0,200.8,36206.0,2,10,5,0.006461620330810547,1,,,,,
A-n37-k6,5 * est_spoil + travel_to_c - instance['demands'][c],True,16116.2,16116.2,1485.0,124.0,14507.2,1,9,6,0.005682468414306641,1,,,,,
P-n16-k8,5 * est_spoil + travel_to_c - instance['demands'][c],True,487.0,487.0,487.0,0.0,0.0,0,0,8,0.0010190010070800781,1,,,,,
A-n37-k5,5 * est_spoil + travel_to_c - instance['demands'][c],True,34879.2,34879.2,1282.0,0.0,33597.2,0,6,5,0.0054683685302734375,1,,,,,
P-n70-k10,5 * est_spoil + travel_to_c - instance['demands'][c],True,25890.0,25890.0,1320.0,0.0,24570.0,0,4,11,0.022747039794921875,1,,,,,
E-n76-k8,5 * est_spoil + travel_to_c - instance['demands'][c],True,100433.40000000001,100433.40000000001,1366.0,3336.8,95730.6,4,14,8,0.028649568557739258,1,,,,,
A-n55-k9,5 * est_spoil + travel_to_c - instance['demands'][c],True,37118.6,37118.6,1636.0,144.0,35338.6,1,6,9,0.01385807991027832,1,,,,,
A-n54-k7,5 * est_spoil + travel_to_c - instance['demands'][c],True,48030.0,48030.0,1599.0,0.0,46431.0,0,11,7,0.012856245040893555,1,,,,,
A-n62-k8,5 * est_spoil + travel_to_c - instance['demands'][c],True,33415.8,33415.8,2040.0,1000.0,30375.8,4,14,8,0.01741623878479004,1,,,,,
B-n52-k7,5 * est_spoil + travel_to_c - instance['demands'][c],True,17818.8,17818.8,1373.0,0.0,16445.8,0,4,7,0.013458967208862305,1,,,,,
B-n56-k7,5 * est_spoil + travel_to_c - instance['demands'][c],True,20524.0,20524.0,1109.0,0.0,19415.0,0,6,7,0.014202117919921875,1,,,,,
P-n55-k7,5 * est_spoil + travel_to_c - instance['demands'][c],True,41735.0,41735.0,916.0,1192.0,39627.0,2,9,7,0.016330480575561523,1,,,,,
P-n65-k10,5 * est_spoil + travel_to_c - instance['demands'][c],True,18477.0,18477.0,1206.0,0.0,17271.0,0,2,10,0.022353410720825195,1,,,,,
B-n63-k10,5 * est_spoil + travel_to_c - instance['demands'][c],True,15596.0,15596.0,2060.0,0.0,13536.0,0,4,10,0.018002033233642578,1,,,,,
E-n101-k14,5 * est_spoil + travel_to_c - instance['demands'][c],True,30834.2,30834.2,1737.0,1544.0,27553.2,7,9,14,0.046167850494384766,1,,,,,
