instance,expression,cost,runtime_sec,feasible,num_routes,round_idx,known_opt_cost,set_id,dimension,gap,gap_pct
A-n54-k7,dist_matrix[current][c] - 2 * instance['demands'][c],1536.0,0.019939661026000977,True,7,0,1167.0,A,54,369.0,31.619537275064268
A-n62-k8,dist_matrix[current][c] - 2 * instance['demands'][c],1826.0,0.019228696823120117,True,8,0,1288.0,A,62,538.0,41.77018633540372
B-n52-k7,dist_matrix[current][c] - 2 * instance['demands'][c],1169.0,0.013045787811279297,True,7,0,747.0,B,52,422.0,56.49263721552879
B-n56-k7,dist_matrix[current][c] - 2 * instance['demands'][c],1224.0,0.014163970947265625,True,7,0,707.0,B,56,517.0,73.12588401697313
P-n55-k7,dist_matrix[current][c] - 2 * instance['demands'][c],920.0,0.014203548431396484,True,7,0,568.0,P,55,352.0,61.97183098591549
P-n65-k10,dist_matrix[current][c] - 2 * instance['demands'][c],1306.0,0.020161867141723633,True,10,0,792.0,P,65,514.0,64.8989898989899
B-n63-k10,dist_matrix[current][c] - 2 * instance['demands'][c],1998.0,0.02079606056213379,True,10,0,1496.0,B,63,502.0,33.55614973262032
E-n101-k14,dist_matrix[current][c] - 2 * instance['demands'][c],1716.0,0.0504305362701416,True,14,0,1067.0,E,101,649.0,60.824742268041234
E-n101-k8,dist_matrix[current][c] - 2 * instance['demands'][c],1587.0,0.05141758918762207,True,8,0,815.0,E,101,772.0,94.7239263803681
F-n135-k7,dist_matrix[current][c] - 2 * instance['demands'][c],3303.0,0.09388422966003418,True,7,0,1162.0,F,135,2141.0,184.2512908777969
M-n101-k10,dist_matrix[current][c] - 2 * instance['demands'][c],1464.0,0.0508272647857666,True,10,0,820.0,M,101,644.0,78.53658536585367
M-n121-k7,dist_matrix[current][c] - 2 * instance['demands'][c],1688.0,0.07400345802307129,True,7,0,1034.0,M,121,654.0,63.2495164410058
M-n151-k12,dist_matrix[current][c] - 2 * instance['demands'][c],1979.0,0.11766529083251953,True,12,0,1015.0,M,151,964.0,94.97536945812809
M-n200-k16,dist_matrix[current][c] - 2 * instance['demands'][c],2396.0,0.1991281509399414,True,16,0,1274.0,M,200,1122.0,88.0690737833595
M-n200-k17,dist_matrix[current][c] - 2 * instance['demands'][c],2396.0,0.19977569580078125,True,16,0,1275.0,M,200,1121.0,87.92156862745098
P-n101-k4,dist_matrix[current][c] - 2 * instance['demands'][c],1421.0,0.054587364196777344,True,4,0,681.0,P,101,740.0,108.66372980910425
P-n23-k8,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],627.0,0.0024182796478271484,True,9,0,529.0,P,23,98.0,18.525519848771268
A-n38-k5,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1153.0,0.007076263427734375,True,5,0,730.0,A,38,423.0,57.945205479452056
A-n33-k5,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],955.0,0.0053713321685791016,True,5,0,661.0,A,33,294.0,44.47806354009077
B-n35-k5,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1244.0,0.0054166316986083984,True,5,0,955.0,B,35,289.0,30.261780104712045
B-n31-k5,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],896.0,0.0071103572845458984,True,5,0,672.0,B,31,224.0,33.33333333333333
A-n48-k7,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1520.0,0.013341426849365234,True,7,0,1073.0,A,48,447.0,41.658900279589936
A-n39-k5,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1167.0,0.007957220077514648,True,5,0,822.0,A,39,345.0,41.97080291970803
A-n37-k6,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1350.0,0.006880283355712891,True,6,0,949.0,A,37,401.0,42.2550052687039
P-n16-k8,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],497.0,0.0010514259338378906,True,8,0,450.0,P,16,47.0,10.444444444444445
A-n37-k5,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],980.0,0.006735563278198242,True,5,0,669.0,A,37,311.0,46.48729446935725
P-n70-k10,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1134.0,0.029060840606689453,True,10,0,827.0,P,70,307.0,37.12212817412334
E-n76-k8,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1147.0,0.030615568161010742,True,8,0,735.0,E,76,412.0,56.054421768707485
A-n55-k9,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1485.0,0.01565861701965332,True,9,0,1073.0,A,55,412.0,38.39701770736254
A-n54-k7,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1405.0,0.01616811752319336,True,7,0,1167.0,A,54,238.0,20.394173093401886
A-n62-k8,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1919.0,0.021525144577026367,True,8,0,1288.0,A,62,631.0,48.99068322981366
B-n52-k7,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1278.0,0.014278650283813477,True,7,0,747.0,B,52,531.0,71.08433734939759
B-n56-k7,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1251.0,0.01604628562927246,True,7,0,707.0,B,56,544.0,76.94483734087694
P-n55-k7,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],769.0,0.018898963928222656,True,7,0,568.0,P,55,201.0,35.38732394366197
P-n65-k10,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1140.0,0.022226810455322266,True,10,0,792.0,P,65,348.0,43.93939393939394
B-n63-k10,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],2035.0,0.020826101303100586,True,10,0,1496.0,B,63,539.0,36.029411764705884
E-n101-k14,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1726.0,0.04842329025268555,True,14,0,1067.0,E,101,659.0,61.761949390815374
E-n101-k8,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1341.0,0.05701780319213867,True,8,0,815.0,E,101,526.0,64.5398773006135
F-n135-k7,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1643.0,0.10881280899047852,True,7,0,1162.0,F,135,481.0,41.39414802065404
M-n101-k10,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1305.0,0.05988740921020508,True,10,0,820.0,M,101,485.0,59.14634146341463
M-n121-k7,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1511.0,0.08290624618530273,True,7,0,1034.0,M,121,477.0,46.131528046421664
M-n151-k12,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1761.0,0.1207127571105957,True,12,0,1015.0,M,151,746.0,73.4975369458128
M-n200-k16,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1847.0,0.21967077255249023,True,16,0,1274.0,M,200,573.0,44.976452119309265
M-n200-k17,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1847.0,0.22458553314208984,True,16,0,1275.0,M,200,572.0,44.86274509803921
P-n101-k4,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c],1049.0,0.059775590896606445,True,4,0,681.0,P,101,368.0,54.03817914831131
P-n23-k8,dist_matrix[current][c] - instance['demands'][c],613.0,0.0018303394317626953,True,9,0,529.0,P,23,84.0,15.879017013232513
A-n38-k5,dist_matrix[current][c] - instance['demands'][c],1011.0,0.00711822509765625,True,5,0,730.0,A,38,281.0,38.49315068493151
A-n33-k5,dist_matrix[current][c] - instance['demands'][c],935.0,0.004525423049926758,True,5,0,661.0,A,33,274.0,41.45234493192133
B-n35-k5,dist_matrix[current][c] - instance['demands'][c],1230.0,0.005276679992675781,True,5,0,955.0,B,35,275.0,28.79581151832461
B-n31-k5,dist_matrix[current][c] - instance['demands'][c],952.0,0.0038251876831054688,True,5,0,672.0,B,31,280.0,41.66666666666667
A-n48-k7,dist_matrix[current][c] - instance['demands'][c],1462.0,0.01029062271118164,True,7,0,1073.0,A,48,389.0,36.253494874184526
A-n39-k5,dist_matrix[current][c] - instance['demands'][c],1143.0,0.0061380863189697266,True,5,0,822.0,A,39,321.0,39.05109489051095
A-n37-k6,dist_matrix[current][c] - instance['demands'][c],1359.0,0.00561213493347168,True,6,0,949.0,A,37,410.0,43.203371970495255
P-n16-k8,dist_matrix[current][c] - instance['demands'][c],487.0,0.0012409687042236328,True,8,0,450.0,P,16,37.0,8.222222222222223
A-n37-k5,dist_matrix[current][c] - instance['demands'][c],954.0,0.005728721618652344,True,5,0,669.0,A,37,285.0,42.600896860986545
P-n70-k10,dist_matrix[current][c] - instance['demands'][c],1225.0,0.020519733428955078,True,10,0,827.0,P,70,398.0,48.12575574365175
E-n76-k8,dist_matrix[current][c] - instance['demands'][c],1120.0,0.02643299102783203,True,8,0,735.0,E,76,385.0,52.38095238095239
A-n55-k9,dist_matrix[current][c] - instance['demands'][c],1435.0,0.011934518814086914,True,9,0,1073.0,A,55,362.0,33.73718546132339
A-n54-k7,dist_matrix[current][c] - instance['demands'][c],1442.0,0.01212000846862793,True,7,0,1167.0,A,54,275.0,23.564695801199655
A-n62-k8,dist_matrix[current][c] - instance['demands'][c],1962.0,0.014740467071533203,True,8,0,1288.0,A,62,674.0,52.32919254658385
B-n52-k7,dist_matrix[current][c] - instance['demands'][c],1269.0,0.012346267700195312,True,7,0,747.0,B,52,522.0,69.87951807228916
B-n56-k7,dist_matrix[current][c] - instance['demands'][c],1116.0,0.014997720718383789,True,7,0,707.0,B,56,409.0,57.85007072135785
P-n55-k7,dist_matrix[current][c] - instance['demands'][c],788.0,0.014731168746948242,True,7,0,568.0,P,55,220.0,38.732394366197184
P-n65-k10,dist_matrix[current][c] - instance['demands'][c],1166.0,0.01744365692138672,True,10,0,792.0,P,65,374.0,47.22222222222222
B-n63-k10,dist_matrix[current][c] - instance['demands'][c],1960.0,0.017093658447265625,True,10,0,1496.0,B,63,464.0,31.016042780748666
E-n101-k14,dist_matrix[current][c] - instance['demands'][c],1534.0,0.04241800308227539,True,14,0,1067.0,E,101,467.0,43.767572633552014
E-n101-k8,dist_matrix[current][c] - instance['demands'][c],1307.0,0.048890113830566406,True,8,0,815.0,E,101,492.0,60.368098159509195
F-n135-k7,dist_matrix[current][c] - instance['demands'][c],3056.0,0.08719539642333984,True,7,0,1162.0,F,135,1894.0,162.99483648881238
M-n101-k10,dist_matrix[current][c] - instance['demands'][c],1378.0,0.05142545700073242,True,10,0,820.0,M,101,558.0,68.04878048780488
M-n121-k7,dist_matrix[current][c] - instance['demands'][c],1666.0,0.07243752479553223,True,7,0,1034.0,M,121,632.0,61.12185686653772
M-n151-k12,dist_matrix[current][c] - instance['demands'][c],1757.0,0.10292959213256836,True,12,0,1015.0,M,151,742.0,73.10344827586206
M-n200-k16,dist_matrix[current][c] - instance['demands'][c],2121.0,0.17757034301757812,True,16,0,1274.0,M,200,847.0,66.48351648351648
M-n200-k17,dist_matrix[current][c] - instance['demands'][c],2121.0,0.18018865585327148,True,16,0,1275.0,M,200,846.0,66.3529411764706
P-n101-k4,dist_matrix[current][c] - instance['demands'][c],1190.0,0.046584367752075195,True,4,0,681.0,P,101,509.0,74.74302496328929
P-n23-k8,dist_matrix[current][c] + instance['demands'][c],669.0,0.0019555091857910156,True,10,0,529.0,P,23,140.0,26.46502835538752
A-n38-k5,dist_matrix[current][c] + instance['demands'][c],1050.0,0.006411075592041016,True,5,0,730.0,A,38,320.0,43.83561643835616
A-n33-k5,dist_matrix[current][c] + instance['demands'][c],921.0,0.006345987319946289,True,5,0,661.0,A,33,260.0,39.334341906202724
B-n35-k5,dist_matrix[current][c] + instance['demands'][c],1318.0,0.0056667327880859375,True,5,0,955.0,B,35,363.0,38.010471204188484
B-n31-k5,dist_matrix[current][c] + instance['demands'][c],973.0,0.004453897476196289,True,5,0,672.0,B,31,301.0,44.79166666666667
A-n48-k7,dist_matrix[current][c] + instance['demands'][c],1703.0,0.012273073196411133,True,7,0,1073.0,A,48,630.0,58.7138863000932
A-n39-k5,dist_matrix[current][c] + instance['demands'][c],1282.0,0.008434534072875977,True,5,0,822.0,A,39,460.0,55.961070559610704
A-n37-k6,dist_matrix[current][c] + instance['demands'][c],1452.0,0.005190610885620117,True,6,0,949.0,A,37,503.0,53.0031612223393
P-n16-k8,dist_matrix[current][c] + instance['demands'][c],509.0,0.0008480548858642578,True,8,0,450.0,P,16,59.0,13.111111111111112
A-n37-k5,dist_matrix[current][c] + instance['demands'][c],1072.0,0.007848262786865234,True,5,0,669.0,A,37,403.0,60.239162929745895
P-n70-k10,dist_matrix[current][c] + instance['demands'][c],1276.0,0.02245640754699707,True,11,0,827.0,P,70,449.0,54.29262394195889
E-n76-k8,dist_matrix[current][c] + instance['demands'][c],1127.0,0.026294946670532227,True,8,0,735.0,E,76,392.0,53.333333333333336
A-n55-k9,dist_matrix[current][c] + instance['demands'][c],1646.0,0.014275550842285156,True,9,0,1073.0,A,55,573.0,53.40167753960857
A-n54-k7,dist_matrix[current][c] + instance['demands'][c],1629.0,0.013112068176269531,True,7,0,1167.0,A,54,462.0,39.588688946015424
A-n62-k8,dist_matrix[current][c] + instance['demands'][c],1875.0,0.01737236976623535,True,8,0,1288.0,A,62,587.0,45.57453416149068
B-n52-k7,dist_matrix[current][c] + instance['demands'][c],1332.0,0.011197566986083984,True,7,0,747.0,B,52,585.0,78.3132530120482
B-n56-k7,dist_matrix[current][c] + instance['demands'][c],1420.0,0.013435840606689453,True,7,0,707.0,B,56,713.0,100.84865629420085
P-n55-k7,dist_matrix[current][c] + instance['demands'][c],844.0,0.01428675651550293,True,7,0,568.0,P,55,276.0,48.59154929577465
P-n65-k10,dist_matrix[current][c] + instance['demands'][c],1100.0,0.01887798309326172,True,10,0,792.0,P,65,308.0,38.88888888888889
B-n63-k10,dist_matrix[current][c] + instance['demands'][c],2106.0,0.016753435134887695,True,10,0,1496.0,B,63,610.0,40.77540106951872
E-n101-k14,dist_matrix[current][c] + instance['demands'][c],1695.0,0.047650814056396484,True,14,0,1067.0,E,101,628.0,58.85660731021556
E-n101-k8,dist_matrix[current][c] + instance['demands'][c],1444.0,0.048171281814575195,True,8,0,815.0,E,101,629.0,77.17791411042944
F-n135-k7,dist_matrix[current][c] + instance['demands'][c],2955.0,0.08383917808532715,True,7,0,1162.0,F,135,1793.0,154.30292598967296
M-n101-k10,dist_matrix[current][c] + instance['demands'][c],1539.0,0.05224800109863281,True,10,0,820.0,M,101,719.0,87.6829268292683
M-n121-k7,dist_matrix[current][c] + instance['demands'][c],1741.0,0.06879091262817383,True,7,0,1034.0,M,121,707.0,68.3752417794971
M-n151-k12,dist_matrix[current][c] + instance['demands'][c],1886.0,0.10854864120483398,True,12,0,1015.0,M,151,871.0,85.8128078817734
M-n200-k16,dist_matrix[current][c] + instance['demands'][c],2276.0,0.18665456771850586,True,17,0,1274.0,M,200,1002.0,78.64992150706436
M-n200-k17,dist_matrix[current][c] + instance['demands'][c],2276.0,0.1836099624633789,True,17,0,1275.0,M,200,1001.0,78.50980392156863
P-n101-k4,dist_matrix[current][c] + instance['demands'][c],1272.0,0.05196738243103027,True,4,0,681.0,P,101,591.0,86.78414096916299
P-n23-k8,1.2 * dist_matrix[current][c],746.0,0.001562356948852539,True,9,1,529.0,P,23,217.0,41.02079395085066
A-n38-k5,1.2 * dist_matrix[current][c],1084.0,0.004355907440185547,True,5,1,730.0,A,38,354.0,48.49315068493151
A-n33-k5,1.2 * dist_matrix[current][c],977.0,0.0036134719848632812,True,5,1,661.0,A,33,316.0,47.806354009077154
B-n35-k5,1.2 * dist_matrix[current][c],1304.0,0.0033349990844726562,True,5,1,955.0,B,35,349.0,36.544502617801044
B-n31-k5,1.2 * dist_matrix[current][c],887.0,0.003233671188354492,True,5,1,672.0,B,31,215.0,31.994047619047617
A-n48-k7,1.2 * dist_matrix[current][c],1475.0,0.006556510925292969,True,7,1,1073.0,A,48,402.0,37.46505125815471
A-n39-k5,1.2 * dist_matrix[current][c],1070.0,0.005454301834106445,True,5,1,822.0,A,39,248.0,30.170316301703163
A-n37-k6,1.2 * dist_matrix[current][c],1334.0,0.003997325897216797,True,6,1,949.0,A,37,385.0,40.56902002107481
P-n16-k8,1.2 * dist_matrix[current][c],497.0,0.0006859302520751953,True,8,1,450.0,P,16,47.0,10.444444444444445
A-n37-k5,1.2 * dist_matrix[current][c],948.0,0.004439592361450195,True,5,1,669.0,A,37,279.0,41.70403587443946
P-n70-k10,1.2 * dist_matrix[current][c],1010.0,0.018641233444213867,True,10,1,827.0,P,70,183.0,22.128174123337363
E-n76-k8,1.2 * dist_matrix[current][c],1081.0,0.021990299224853516,True,8,1,735.0,E,76,346.0,47.074829931972786
A-n55-k9,1.2 * dist_matrix[current][c],1500.0,0.010192155838012695,True,9,1,1073.0,A,55,427.0,39.79496738117428
A-n54-k7,1.2 * dist_matrix[current][c],1421.0,0.010329723358154297,True,7,1,1167.0,A,54,254.0,21.765209940017137
A-n62-k8,1.2 * dist_matrix[current][c],1775.0,0.012490272521972656,True,8,1,1288.0,A,62,487.0,37.81055900621118
B-n52-k7,1.2 * dist_matrix[current][c],1276.0,0.010413408279418945,True,7,1,747.0,B,52,529.0,70.81659973226239
B-n56-k7,1.2 * dist_matrix[current][c],1248.0,0.010505199432373047,True,7,1,707.0,B,56,541.0,76.52050919377652
P-n55-k7,1.2 * dist_matrix[current][c],754.0,0.01162266731262207,True,7,1,568.0,P,55,186.0,32.74647887323944
P-n65-k10,1.2 * dist_matrix[current][c],1096.0,0.014432907104492188,True,10,1,792.0,P,65,304.0,38.38383838383838
B-n63-k10,1.2 * dist_matrix[current][c],2002.0,0.014441251754760742,True,10,1,1496.0,B,63,506.0,33.82352941176471
E-n101-k14,1.2 * dist_matrix[current][c],1658.0,0.03762674331665039,True,14,1,1067.0,E,101,591.0,55.38894095595126
E-n101-k8,1.2 * dist_matrix[current][c],1176.0,0.040358543395996094,True,8,1,815.0,E,101,361.0,44.29447852760736
F-n135-k7,1.2 * dist_matrix[current][c],1792.0,0.06698799133300781,True,7,1,1162.0,F,135,630.0,54.21686746987952
M-n101-k10,1.2 * dist_matrix[current][c],1299.0,0.04145026206970215,True,10,1,820.0,M,101,479.0,58.41463414634146
M-n121-k7,1.2 * dist_matrix[current][c],1552.0,0.05417013168334961,True,7,1,1034.0,M,121,518.0,50.09671179883946
M-n151-k12,1.2 * dist_matrix[current][c],1547.0,0.0877835750579834,True,12,1,1015.0,M,151,532.0,52.41379310344828
M-n200-k16,1.2 * dist_matrix[current][c],1989.0,0.14148330688476562,True,17,1,1274.0,M,200,715.0,56.12244897959183
M-n200-k17,1.2 * dist_matrix[current][c],1989.0,0.14391517639160156,True,17,1,1275.0,M,200,714.0,56.00000000000001
P-n101-k4,1.2 * dist_matrix[current][c],1021.0,0.03951740264892578,True,4,1,681.0,P,101,340.0,49.926578560939795
P-n23-k8,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],629.0,0.002903461456298828,True,9,1,529.0,P,23,100.0,18.90359168241966
A-n38-k5,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],1178.0,0.007894515991210938,True,5,1,730.0,A,38,448.0,61.369863013698634
A-n33-k5,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],1044.0,0.0050776004791259766,True,5,1,661.0,A,33,383.0,57.94251134644478
B-n35-k5,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],1232.0,0.007015228271484375,True,5,1,955.0,B,35,277.0,29.005235602094242
B-n31-k5,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],954.0,0.005504608154296875,True,5,1,672.0,B,31,282.0,41.964285714285715
A-n48-k7,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],1580.0,0.011156082153320312,True,7,1,1073.0,A,48,507.0,47.25069897483691
A-n39-k5,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],1180.0,0.007130146026611328,True,5,1,822.0,A,39,358.0,43.552311435523116
A-n37-k6,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],1388.0,0.006730556488037109,True,6,1,949.0,A,37,439.0,46.25922023182297
P-n16-k8,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],485.0,0.0010364055633544922,True,8,1,450.0,P,16,35.0,7.777777777777778
A-n37-k5,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],1008.0,0.0070149898529052734,True,5,1,669.0,A,37,339.0,50.672645739910315
P-n70-k10,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],1179.0,0.02683091163635254,True,10,1,827.0,P,70,352.0,42.563482466747274
E-n76-k8,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],1203.0,0.02940058708190918,True,8,1,735.0,E,76,468.0,63.6734693877551
A-n55-k9,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],1653.0,0.014612674713134766,True,9,1,1073.0,A,55,580.0,54.054054054054056
A-n54-k7,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],1458.0,0.015397310256958008,True,7,1,1167.0,A,54,291.0,24.93573264781491
A-n62-k8,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],1814.0,0.019341707229614258,True,8,1,1288.0,A,62,526.0,40.838509316770185
B-n52-k7,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],1324.0,0.014120340347290039,True,7,1,747.0,B,52,577.0,77.24230254350736
B-n56-k7,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],1306.0,0.014714956283569336,True,7,1,707.0,B,56,599.0,84.72418670438473
P-n55-k7,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],873.0,0.01624584197998047,True,7,1,568.0,P,55,305.0,53.69718309859155
P-n65-k10,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],1157.0,0.023887157440185547,True,10,1,792.0,P,65,365.0,46.08585858585859
B-n63-k10,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],1983.0,0.024469375610351562,True,10,1,1496.0,B,63,487.0,32.55347593582888
E-n101-k14,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],1706.0,0.04853558540344238,True,14,1,1067.0,E,101,639.0,59.8875351452671
E-n101-k8,0.8 * dist_matrix[current][c] + dist_matrix[c][instance['depot']],1376.0,0.052082061767578125,True,8,1,815.0,E,101,561.0,68.83435582822086
