instance,expression,feasible,objective,cost,distance,late_penalty,spoil_penalty,late_customers,spoil_customers,num_routes,runtime_sec,round_idx,known_opt_cost,set_id,dimension,gap,gap_pct
M-n151-k12,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,142911.4,142911.4,2077.0,162.4,140672.0,2,28,12,0.13258004188537598,1,,,,,
M-n200-k16,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,150443.6,150443.6,2300.0,1615.1999999999998,146528.4,4,30,17,0.24654173851013184,1,,,,,
M-n200-k17,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,172472.80000000002,172472.80000000002,2430.0,1835.2,168207.6,2,31,17,0.2484579086303711,1,,,,,
P-n101-k4,20 * est_spoil + travel_to_c + 2 * est_lateness - 0.5 * instance['demands'][c],True,392952.8,392952.8,1338.0,31583.2,360031.6,24,59,4,0.06923890113830566,1,,,,,
P-n23-k8,5 * est_spoil + travel_to_c,True,4775.0,4775.0,746.0,0.0,4029.0,0,1,9,0.001438140869140625,1,,,,,
A-n38-k5,5 * est_spoil + travel_to_c,True,23548.0,23548.0,1083.0,96.0,22369.0,2,4,5,0.005251407623291016,1,,,,,
A-n33-k5,5 * est_spoil + travel_to_c,True,21458.0,21458.0,969.0,0.0,20489.0,0,6,5,0.004134654998779297,1,,,,,
B-n35-k5,5 * est_spoil + travel_to_c,True,21448.2,21448.2,1275.0,436.79999999999995,19736.4,1,8,5,0.004274845123291016,1,,,,,
B-n31-k5,5 * est_spoil + travel_to_c,True,21328.0,21328.0,946.0,0.0,20382.0,0,3,5,0.003351926803588867,1,,,,,
A-n48-k7,5 * est_spoil + travel_to_c,True,14589.0,14589.0,1534.0,0.0,13055.0,0,7,7,0.0076978206634521484,1,,,,,
A-n39-k5,5 * est_spoil + travel_to_c,True,54367.0,54367.0,1249.0,25.6,53092.4,1,11,5,0.005129575729370117,1,,,,,
A-n37-k6,5 * est_spoil + travel_to_c,True,32452.0,32452.0,1446.0,0.0,31006.0,0,9,6,0.004331111907958984,1,,,,,
P-n16-k8,5 * est_spoil + travel_to_c,True,497.0,497.0,497.0,0.0,0.0,0,0,8,0.0011990070343017578,1,,,,,
A-n37-k5,5 * est_spoil + travel_to_c,True,32260.0,32260.0,1016.0,0.0,31244.0,0,7,5,0.005095958709716797,1,,,,,
P-n70-k10,5 * est_spoil + travel_to_c,True,56577.0,56577.0,1245.0,0.0,55332.0,0,10,11,0.016778230667114258,1,,,,,
E-n76-k8,5 * est_spoil + travel_to_c,True,79435.6,79435.6,1127.0,0.0,78308.6,0,12,8,0.0210726261138916,1,,,,,
A-n55-k9,5 * est_spoil + travel_to_c,True,48109.4,48109.4,1727.0,374.4,46008.0,1,8,9,0.010295391082763672,1,,,,,
A-n54-k7,5 * est_spoil + travel_to_c,True,40479.6,40479.6,1620.0,168.0,38691.6,1,15,7,0.009542703628540039,1,,,,,
A-n62-k8,5 * est_spoil + travel_to_c,True,21919.0,21919.0,1812.0,0.0,20107.0,0,10,8,0.013342618942260742,1,,,,,
B-n52-k7,5 * est_spoil + travel_to_c,True,16140.4,16140.4,1244.0,0.0,14896.4,0,5,7,0.009389638900756836,1,,,,,
B-n56-k7,5 * est_spoil + travel_to_c,True,26366.4,26366.4,1367.0,0.0,24999.4,0,8,7,0.011083602905273438,1,,,,,
P-n55-k7,5 * est_spoil + travel_to_c,True,51269.0,51269.0,860.0,0.0,50409.0,0,6,7,0.011768579483032227,1,,,,,
P-n65-k10,5 * est_spoil + travel_to_c,True,24695.0,24695.0,1089.0,0.0,23606.0,0,6,10,0.014820575714111328,1,,,,,
B-n63-k10,5 * est_spoil + travel_to_c,True,10748.2,10748.2,2137.0,0.0,8611.2,0,9,10,0.013474464416503906,1,,,,,
E-n101-k14,5 * est_spoil + travel_to_c,True,73525.0,73525.0,1710.0,0.0,71815.0,0,12,14,0.03545808792114258,1,,,,,
E-n101-k8,5 * est_spoil + travel_to_c,True,86814.59999999999,86814.59999999999,1387.0,1407.2,84020.4,7,25,8,0.0367434024810791,1,,,,,
F-n135-k7,5 * est_spoil + travel_to_c,True,11219560.2,11219560.2,2200.0,1071097.5999999999,10146262.6,67,103,7,0.07152390480041504,1,,,,,
M-n101-k10,5 * est_spoil + travel_to_c,True,101337.0,101337.0,1481.0,0.0,99856.0,0,15,10,0.03914332389831543,1,,,,,
M-n121-k7,5 * est_spoil + travel_to_c,True,147182.6,147182.6,1785.0,918.3999999999999,144479.2,5,37,7,0.05693793296813965,1,,,,,
M-n151-k12,5 * est_spoil + travel_to_c,True,143170.4,143170.4,1897.0,0.0,141273.4,0,30,12,0.08353424072265625,1,,,,,
M-n200-k16,5 * est_spoil + travel_to_c,True,168713.0,168713.0,2228.0,0.0,166485.0,0,32,17,0.15035533905029297,1,,,,,
M-n200-k17,5 * est_spoil + travel_to_c,True,167401.4,167401.4,2189.0,0.0,165212.4,0,35,17,0.15256810188293457,1,,,,,
P-n101-k4,5 * est_spoil + travel_to_c,True,371415.4,371415.4,1077.0,46100.0,324238.4,31,60,4,0.04010510444641113,1,,,,,
P-n23-k8,20 * est_spoil + travel_to_c + 2 * est_lateness,True,4775.0,4775.0,746.0,0.0,4029.0,0,1,9,0.001636505126953125,1,,,,,
A-n38-k5,20 * est_spoil + travel_to_c + 2 * est_lateness,True,24677.399999999998,24677.399999999998,1091.0,209.6,23376.8,2,5,5,0.006028890609741211,1,,,,,
A-n33-k5,20 * est_spoil + travel_to_c + 2 * est_lateness,True,21458.0,21458.0,969.0,0.0,20489.0,0,6,5,0.004881620407104492,1,,,,,
B-n35-k5,20 * est_spoil + travel_to_c + 2 * est_lateness,True,21448.2,21448.2,1275.0,436.79999999999995,19736.4,1,8,5,0.005478382110595703,1,,,,,
B-n31-k5,20 * est_spoil + travel_to_c + 2 * est_lateness,True,21328.0,21328.0,946.0,0.0,20382.0,0,3,5,0.0037508010864257812,1,,,,,
A-n48-k7,20 * est_spoil + travel_to_c + 2 * est_lateness,True,13819.0,13819.0,1597.0,0.0,12222.0,0,5,7,0.009810686111450195,1,,,,,
A-n39-k5,20 * est_spoil + travel_to_c + 2 * est_lateness,True,55237.600000000006,55237.600000000006,1275.0,168.79999999999998,53793.8,3,12,5,0.0066835880279541016,1,,,,,
A-n37-k6,20 * est_spoil + travel_to_c + 2 * est_lateness,True,35735.0,35735.0,1440.0,0.0,34295.0,0,9,6,0.005665302276611328,1,,,,,
P-n16-k8,20 * est_spoil + travel_to_c + 2 * est_lateness,True,497.0,497.0,497.0,0.0,0.0,0,0,8,0.0008425712585449219,1,,,,,
A-n37-k5,20 * est_spoil + travel_to_c + 2 * est_lateness,True,32260.0,32260.0,1016.0,0.0,31244.0,0,7,5,0.0057544708251953125,1,,,,,
P-n70-k10,20 * est_spoil + travel_to_c + 2 * est_lateness,True,75862.0,75862.0,1219.0,0.0,74643.0,0,10,10,0.02067422866821289,1,,,,,
E-n76-k8,20 * est_spoil + travel_to_c + 2 * est_lateness,True,79435.6,79435.6,1127.0,0.0,78308.6,0,12,8,0.026531219482421875,1,,,,,
A-n55-k9,20 * est_spoil + travel_to_c + 2 * est_lateness,True,47148.4,47148.4,1668.0,374.4,45106.0,1,8,9,0.011927604675292969,1,,,,,
A-n54-k7,20 * est_spoil + travel_to_c + 2 * est_lateness,True,40602.6,40602.6,1610.0,168.0,38824.6,1,15,7,0.012280941009521484,1,,,,,
A-n62-k8,20 * est_spoil + travel_to_c + 2 * est_lateness,True,21919.0,21919.0,1812.0,0.0,20107.0,0,10,8,0.015145540237426758,1,,,,,
B-n52-k7,20 * est_spoil + travel_to_c + 2 * est_lateness,True,34096.0,34096.0,1318.0,0.0,32778.0,0,3,7,0.014024019241333008,1,,,,,
B-n56-k7,20 * est_spoil + travel_to_c + 2 * est_lateness,True,30029.2,30029.2,1387.0,0.0,28642.2,0,10,7,0.012672901153564453,1,,,,,
P-n55-k7,20 * est_spoil + travel_to_c + 2 * est_lateness,True,51269.0,51269.0,860.0,0.0,50409.0,0,6,7,0.01361227035522461,1,,,,,
P-n65-k10,20 * est_spoil + travel_to_c + 2 * est_lateness,True,24695.0,24695.0,1089.0,0.0,23606.0,0,6,10,0.017847061157226562,1,,,,,
B-n63-k10,20 * est_spoil + travel_to_c + 2 * est_lateness,True,16361.4,16361.4,2135.0,0.0,14226.4,0,8,10,0.016759157180786133,1,,,,,
E-n101-k14,20 * est_spoil + travel_to_c + 2 * est_lateness,True,67647.0,67647.0,1725.0,0.0,65922.0,0,12,14,0.04140186309814453,1,,,,,
E-n101-k8,20 * est_spoil + travel_to_c + 2 * est_lateness,True,123748.8,123748.8,1439.0,3685.6,118624.2,7,23,8,0.04538893699645996,1,,,,,
F-n135-k7,20 * est_spoil + travel_to_c + 2 * est_lateness,True,11291997.6,11291997.6,2328.0,1043225.6,10246444.0,63,97,7,0.08270907402038574,1,,,,,
M-n101-k10,20 * est_spoil + travel_to_c + 2 * est_lateness,True,118430.0,118430.0,1474.0,0.0,116956.0,0,16,10,0.047057151794433594,1,,,,,
M-n121-k7,20 * est_spoil + travel_to_c + 2 * est_lateness,True,144586.0,144586.0,1784.0,632.8,142169.2,4,37,7,0.06647467613220215,1,,,,,
M-n151-k12,20 * est_spoil + travel_to_c + 2 * est_lateness,True,108531.2,108531.2,1880.0,0.0,106651.2,0,26,12,0.09714794158935547,1,,,,,
M-n200-k16,20 * est_spoil + travel_to_c + 2 * est_lateness,True,168713.0,168713.0,2228.0,0.0,166485.0,0,32,17,0.16740918159484863,1,,,,,
M-n200-k17,20 * est_spoil + travel_to_c + 2 * est_lateness,True,167401.4,167401.4,2189.0,0.0,165212.4,0,35,17,0.16958379745483398,1,,,,,
P-n101-k4,20 * est_spoil + travel_to_c + 2 * est_lateness,True,383984.2,383984.2,1119.0,50575.99999999999,332289.2,30,60,4,0.04845619201660156,1,,,,,
P-n23-k8,10 * est_spoil + remaining,True,762.0,762.0,762.0,0.0,0.0,0,0,9,0.001573801040649414,1,,,,,
A-n38-k5,10 * est_spoil + remaining,True,76216.0,76216.0,1450.0,9358.4,65407.6,12,24,6,0.00530242919921875,1,,,,,
A-n33-k5,10 * est_spoil + remaining,True,77341.8,77341.8,1413.0,6043.999999999999,69884.8,9,18,5,0.004141092300415039,1,,,,,
B-n35-k5,10 * est_spoil + remaining,True,79889.2,79889.2,1576.0,8658.4,69654.8,8,23,5,0.005463361740112305,1,,,,,
B-n31-k5,10 * est_spoil + remaining,True,40658.2,40658.2,1104.0,4531.2,35023.0,6,14,5,0.003816843032836914,1,,,,,
A-n48-k7,10 * est_spoil + remaining,True,67353.6,67353.6,1999.0,6168.799999999999,59185.8,13,25,7,0.008513689041137695,1,,,,,
A-n39-k5,10 * est_spoil + remaining,True,84895.6,84895.6,1427.0,11249.6,72219.0,14,22,5,0.005479335784912109,1,,,,,
A-n37-k6,10 * est_spoil + remaining,True,69423.8,69423.8,1566.0,8947.2,58910.6,7,18,7,0.004654884338378906,1,,,,,
P-n16-k8,10 * est_spoil + remaining,True,559.0,559.0,559.0,0.0,0.0,0,0,8,0.0009362697601318359,1,,,,,
A-n37-k5,10 * est_spoil + remaining,True,89576.4,89576.4,1341.0,9224.0,79011.4,8,23,5,0.005827188491821289,1,,,,,
P-n70-k10,10 * est_spoil + remaining,True,98838.6,98838.6,1939.0,1620.0,95279.6,4,22,10,0.016630172729492188,1,,,,,
E-n76-k8,10 * est_spoil + remaining,True,182306.4,182306.4,1758.0,4632.0,175916.4,7,38,8,0.02086949348449707,1,,,,,
A-n55-k9,10 * est_spoil + remaining,True,78022.6,78022.6,2142.0,7282.400000000001,68598.2,7,26,9,0.010396242141723633,1,,,,,
A-n54-k7,10 * est_spoil + remaining,True,109628.6,109628.6,2213.0,12228.800000000001,95186.8,18,32,7,0.010805845260620117,1,,,,,
A-n62-k8,10 * est_spoil + remaining,True,116392.20000000001,116392.20000000001,2433.0,10757.6,103201.6,22,35,8,0.013101816177368164,1,,,,,
B-n52-k7,10 * est_spoil + remaining,True,56752.0,56752.0,1610.0,3703.9999999999995,51438.0,8,25,7,0.009754419326782227,1,,,,,
B-n56-k7,10 * est_spoil + remaining,True,60845.0,60845.0,1642.0,4055.2,55147.8,10,27,7,0.010949134826660156,1,,,,,
P-n55-k7,10 * est_spoil + remaining,True,98175.79999999999,98175.79999999999,1437.0,4138.400000000001,92600.4,4,22,7,0.011072635650634766,1,,,,,
P-n65-k10,10 * est_spoil + remaining,True,49712.2,49712.2,1794.0,1144.0,46774.2,3,16,10,0.014043331146240234,1,,,,,
B-n63-k10,10 * est_spoil + remaining,True,57946.200000000004,57946.200000000004,2679.0,1920.8,53346.4,6,27,10,0.015538215637207031,1,,,,,
E-n101-k14,10 * est_spoil + remaining,True,82827.40000000001,82827.40000000001,2687.0,5565.6,74574.8,17,41,14,0.03894233703613281,1,,,,,
E-n101-k8,10 * est_spoil + remaining,True,302704.2,302704.2,1857.0,28011.2,272836.0,41,66,8,0.03843212127685547,1,,,,,
F-n135-k7,10 * est_spoil + remaining,True,13017410.8,13017410.8,2233.0,1495606.4,11519571.4,90,108,7,0.06904339790344238,1,,,,,
M-n101-k10,10 * est_spoil + remaining,True,126209.0,126209.0,1725.0,4632.0,119852.0,10,35,10,0.04109692573547363,1,,,,,
M-n121-k7,10 * est_spoil + remaining,True,299968.39999999997,299968.39999999997,2021.0,30833.6,267113.8,37,79,8,0.0539400577545166,1,,,,,
M-n151-k12,10 * est_spoil + remaining,True,435826.8,435826.8,2519.0,29916.8,403391.0,46,106,12,0.08597493171691895,1,,,,,
M-n200-k16,10 * est_spoil + remaining,True,492656.0,492656.0,3118.0,27704.0,461834.0,49,137,17,0.1517188549041748,1,,,,,
M-n200-k17,10 * est_spoil + remaining,True,549435.0,549435.0,3111.0,29657.6,516666.4,49,141,17,0.15546751022338867,1,,,,,
P-n101-k4,10 * est_spoil + remaining,True,888208.8,888208.8,1591.0,136535.99999999994,750081.8,62,83,4,0.03867220878601074,1,,,,,
P-n23-k8,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,713.0,713.0,713.0,0.0,0.0,0,0,8,0.0032777786254882812,1,,,,,
A-n38-k5,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,47976.8,47976.8,1412.0,2084.0,44480.8,6,16,5,0.007182121276855469,1,,,,,
A-n33-k5,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,37512.8,37512.8,1251.0,3533.6000000000004,32728.2,6,12,5,0.00560760498046875,1,,,,,
B-n35-k5,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,53316.799999999996,53316.799999999996,1625.0,3221.6,48470.2,7,19,5,0.006377458572387695,1,,,,,
B-n31-k5,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,31003.800000000003,31003.800000000003,1241.0,6470.4,23292.4,6,8,5,0.00558781623840332,1,,,,,
A-n48-k7,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,48603.4,48603.4,2302.0,2910.3999999999996,43391.0,9,20,7,0.010959625244140625,1,,,,,
A-n39-k5,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,86548.20000000001,86548.20000000001,1475.0,6529.6,78543.6,12,22,5,0.008272647857666016,1,,,,,
A-n37-k6,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,44888.799999999996,44888.799999999996,1753.0,2849.6,40286.2,5,16,6,0.006175518035888672,1,,,,,
P-n16-k8,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,546.0,546.0,546.0,0.0,0.0,0,0,8,0.0020034313201904297,1,,,,,
A-n37-k5,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,76032.4,76032.4,1362.0,9637.599999999999,65032.8,12,22,5,0.007027864456176758,1,,,,,
P-n70-k10,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,75556.6,75556.6,1939.0,6008.8,67608.8,7,23,10,0.02783203125,1,,,,,
E-n76-k8,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,141958.4,141958.4,1861.0,13668.800000000001,126428.6,18,41,8,0.03132748603820801,1,,,,,
A-n55-k9,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,49223.399999999994,49223.399999999994,2387.0,2731.2000000000003,44105.2,7,18,9,0.014291763305664062,1,,,,,
A-n54-k7,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,96194.59999999999,96194.59999999999,2376.0,5582.4,88236.2,15,33,7,0.013750314712524414,1,,,,,
A-n62-k8,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,69124.6,69124.6,2729.0,2451.2000000000003,63944.4,14,33,8,0.017864465713500977,1,,,,,
B-n52-k7,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,37010.4,37010.4,1671.0,2892.8,32446.6,9,12,7,0.013711929321289062,1,,,,,
B-n56-k7,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,54334.0,54334.0,1623.0,8459.199999999999,44251.8,15,27,7,0.01633167266845703,1,,,,,
P-n55-k7,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,72107.2,72107.2,1354.0,5034.4,65718.8,8,25,7,0.01718759536743164,1,,,,,
P-n65-k10,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,10949.2,10949.2,1853.0,496.0,8600.2,1,8,10,0.022591114044189453,1,,,,,
B-n63-k10,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,73845.6,73845.6,3494.0,1477.6,68874.0,5,23,10,0.018015384674072266,1,,,,,
E-n101-k14,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,96454.59999999999,96454.59999999999,2764.0,12543.2,81147.4,16,37,14,0.05132150650024414,1,,,,,
E-n101-k8,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,202404.4,202404.4,1940.0,17670.399999999998,182794.0,32,69,8,0.05789542198181152,1,,,,,
F-n135-k7,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,9774080.8,9774080.8,2454.0,986818.3999999999,8784808.4,99,127,7,0.0935373306274414,1,,,,,
M-n101-k10,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,101664.0,101664.0,1860.0,9128.0,90676.0,21,36,10,0.057805538177490234,1,,,,,
M-n121-k7,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,360029.8,360029.8,2549.0,35364.00000000001,322116.8,53,85,8,0.0865178108215332,1,,,,,
M-n151-k12,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,326501.2,326501.2,2633.0,23730.400000000005,300137.8,34,97,12,0.12001514434814453,1,,,,,
M-n200-k16,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,402189.4,402189.4,3371.0,27578.4,371240.0,40,130,17,0.21886348724365234,1,,,,,
M-n200-k17,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,361628.39999999997,361628.39999999997,3354.0,18648.8,339625.6,38,125,17,0.21085500717163086,1,,,,,
P-n101-k4,10 * est_spoil + remaining - 0.5 * instance['demands'][c],True,785987.2,785987.2,1514.0,115992.0,668481.2,56,84,4,0.06039738655090332,1,,,,,
P-n23-k8,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,762.0,762.0,762.0,0.0,0.0,0,0,9,0.001836538314819336,1,,,,,
A-n38-k5,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,76216.0,76216.0,1450.0,9358.4,65407.6,12,24,6,0.006522417068481445,1,,,,,
A-n33-k5,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,57523.2,57523.2,1265.0,5483.999999999999,50774.2,7,18,5,0.00476837158203125,1,,,,,
B-n35-k5,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,80284.6,80284.6,1581.0,8772.0,69931.6,8,23,5,0.0057718753814697266,1,,,,,
B-n31-k5,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,40658.2,40658.2,1104.0,4531.2,35023.0,6,14,5,0.004832744598388672,1,,,,,
A-n48-k7,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,67736.4,67736.4,1954.0,5590.400000000001,60192.0,14,25,7,0.009679079055786133,1,,,,,
A-n39-k5,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,96417.4,96417.4,1526.0,10518.4,84373.0,13,22,5,0.0074956417083740234,1,,,,,
A-n37-k6,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,66063.2,66063.2,1603.0,6089.6,58370.6,7,18,7,0.005819559097290039,1,,,,,
P-n16-k8,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,559.0,559.0,559.0,0.0,0.0,0,0,8,0.0009453296661376953,1,,,,,
A-n37-k5,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,98949.79999999999,98949.79999999999,1338.0,10674.4,86937.4,9,24,5,0.006469249725341797,1,,,,,
P-n70-k10,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,82461.59999999999,82461.59999999999,1884.0,1326.4,79251.2,2,23,11,0.021132707595825195,1,,,,,
E-n76-k8,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,162270.6,162270.6,1793.0,3723.2,156754.4,4,40,8,0.028390169143676758,1,,,,,
A-n55-k9,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,86377.79999999999,86377.79999999999,2015.0,7050.4,77312.4,10,25,9,0.01308131217956543,1,,,,,
A-n54-k7,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,115881.79999999999,115881.79999999999,2163.0,15014.400000000001,98704.4,15,34,7,0.012371301651000977,1,,,,,
A-n62-k8,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,130548.20000000001,130548.20000000001,2405.0,17998.4,110144.8,15,36,8,0.017053842544555664,1,,,,,
B-n52-k7,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,56799.0,56799.0,1613.0,3719.9999999999995,51466.0,8,25,7,0.01159811019897461,1,,,,,
B-n56-k7,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,59482.4,59482.4,1755.0,3696.0,54031.4,9,27,7,0.015808820724487305,1,,,,,
P-n55-k7,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,98175.79999999999,98175.79999999999,1437.0,4138.400000000001,92600.4,4,22,7,0.0202481746673584,1,,,,,
P-n65-k10,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,37447.2,37447.2,1860.0,164.0,35423.2,1,17,10,0.024360179901123047,1,,,,,
B-n63-k10,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,50301.8,50301.8,2537.0,5380.799999999999,42384.0,7,28,10,0.02057361602783203,1,,,,,
E-n101-k14,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,87776.40000000001,87776.40000000001,2484.0,2860.8,82431.6,11,40,14,0.04782462120056152,1,,,,,
E-n101-k8,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,315214.0,315214.0,1856.0,26831.199999999997,286526.8,30,66,8,0.04881000518798828,1,,,,,
F-n135-k7,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,12828704.6,12828704.6,2319.0,1545297.5999999999,11281088.0,80,109,7,0.0861208438873291,1,,,,,
M-n101-k10,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,125724.0,125724.0,1750.0,1928.0,122046.0,7,36,10,0.0501255989074707,1,,,,,
M-n121-k7,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,297524.4,297524.4,2006.0,30347.199999999993,265171.2,37,79,8,0.07141423225402832,1,,,,,
M-n151-k12,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,449967.2,449967.2,2505.0,31804.0,415658.2,45,109,12,0.10726714134216309,1,,,,,
M-n200-k16,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,470165.8,470165.8,3110.0,18732.8,448323.0,35,136,17,0.19510960578918457,1,,,,,
M-n200-k17,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,503171.19999999995,503171.19999999995,3029.0,26066.399999999994,474075.8,37,139,17,0.20023560523986816,1,,,,,
P-n101-k4,0.5 * remaining + 20 * est_spoil + 2 * est_lateness,True,852245.8,852245.8,1602.0,142868.0,707775.8,47,81,4,0.05100274085998535,1,,,,,
P-n23-k8,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,4670.0,4670.0,641.0,0.0,4029.0,0,1,9,0.002311229705810547,1,,,,,
A-n38-k5,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,24162.4,24162.4,1041.0,47.2,23074.2,2,5,5,0.007405996322631836,1,,,,,
A-n33-k5,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,24336.0,24336.0,960.0,468.0,22908.0,1,7,5,0.006097078323364258,1,,,,,
B-n35-k5,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,21458.2,21458.2,1257.0,442.4,19758.8,1,8,5,0.00623774528503418,1,,,,,
B-n31-k5,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,5219.0,5219.0,875.0,0.0,4344.0,0,2,5,0.005618095397949219,1,,,,,
A-n48-k7,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,10628.0,10628.0,1669.0,0.0,8959.0,0,4,7,0.01139974594116211,1,,,,,
A-n39-k5,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,46990.0,46990.0,1218.0,1496.0,44276.0,4,9,5,0.007648468017578125,1,,,,,
A-n37-k6,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,33126.8,33126.8,1487.0,0.0,31639.8,0,10,6,0.007363557815551758,1,,,,,
P-n16-k8,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,497.0,497.0,497.0,0.0,0.0,0,0,8,0.0015079975128173828,1,,,,,
A-n37-k5,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,23787.8,23787.8,1203.0,237.6,22347.2,1,8,5,0.006319761276245117,1,,,,,
P-n70-k10,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,64868.8,64868.8,1160.0,0.0,63708.8,0,10,10,0.026787281036376953,1,,,,,
E-n76-k8,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,86815.0,86815.0,1221.0,0.0,85594.0,0,10,8,0.028746604919433594,1,,,,,
A-n55-k9,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,43221.0,43221.0,1779.0,0.0,41442.0,0,9,9,0.016829967498779297,1,,,,,
A-n54-k7,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,40298.6,40298.6,1621.0,168.0,38509.6,1,15,7,0.014789819717407227,1,,,,,
A-n62-k8,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,25835.4,25835.4,1884.0,0.0,23951.4,0,11,8,0.018485307693481445,1,,,,,
B-n52-k7,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,19572.0,19572.0,1258.0,0.0,18314.0,0,4,7,0.013878345489501953,1,,,,,
B-n56-k7,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,26851.0,26851.0,1160.0,0.0,25691.0,0,6,7,0.016042470932006836,1,,,,,
P-n55-k7,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,40649.0,40649.0,812.0,216.0,39621.0,1,6,7,0.01695847511291504,1,,,,,
P-n65-k10,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,31887.0,31887.0,1227.0,0.0,30660.0,0,5,10,0.02370619773864746,1,,,,,
B-n63-k10,5 * est_spoil - 0.2 * instance['demands'][c] + travel_to_c,True,16533.0,16533.0,2102.0,0.0,14431.0,0,11,10,0.0212705135345459,1,,,,,
