instance,expression,cost,runtime_sec,feasible,num_routes,round_idx,known_opt_cost,set_id,dimension,gap,gap_pct
M-n200-k17,0.2 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] - 2 * instance['demands'][c]),2348.0,0.314899206161499,True,16,1,1275.0,M,200,1073.0,84.15686274509804
P-n101-k4,0.2 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] - 2 * instance['demands'][c]),1400.0,0.08119606971740723,True,4,1,681.0,P,101,719.0,105.58002936857562
P-n23-k8,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),721.0,0.0029878616333007812,True,10,1,529.0,P,23,192.0,36.29489603024575
A-n38-k5,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1017.0,0.010830402374267578,True,5,1,730.0,A,38,287.0,39.31506849315068
A-n33-k5,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),921.0,0.008923053741455078,True,5,1,661.0,A,33,260.0,39.334341906202724
B-n35-k5,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1318.0,0.008544445037841797,True,5,1,955.0,B,35,363.0,38.010471204188484
B-n31-k5,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1015.0,0.0062673091888427734,True,5,1,672.0,B,31,343.0,51.041666666666664
A-n48-k7,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1694.0,0.014863729476928711,True,7,1,1073.0,A,48,621.0,57.875116495806154
A-n39-k5,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1293.0,0.011285543441772461,True,5,1,822.0,A,39,471.0,57.299270072992705
A-n37-k6,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1321.0,0.01079106330871582,True,6,1,949.0,A,37,372.0,39.199157007376186
P-n16-k8,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),517.0,0.0014874935150146484,True,9,1,450.0,P,16,67.0,14.888888888888888
A-n37-k5,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1075.0,0.010208606719970703,True,5,1,669.0,A,37,406.0,60.687593423019436
P-n70-k10,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1207.0,0.03642630577087402,True,11,1,827.0,P,70,380.0,45.94921402660218
E-n76-k8,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1279.0,0.043996572494506836,True,8,1,735.0,E,76,544.0,74.01360544217687
A-n55-k9,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1646.0,0.020589828491210938,True,9,1,1073.0,A,55,573.0,53.40167753960857
A-n54-k7,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1547.0,0.020769834518432617,True,7,1,1167.0,A,54,380.0,32.56212510711226
A-n62-k8,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),2053.0,0.02794027328491211,True,8,1,1288.0,A,62,765.0,59.394409937888206
B-n52-k7,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1470.0,0.019350528717041016,True,7,1,747.0,B,52,723.0,96.78714859437751
B-n56-k7,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1422.0,0.022826433181762695,True,7,1,707.0,B,56,715.0,101.13154172560112
P-n55-k7,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),901.0,0.02298736572265625,True,7,1,568.0,P,55,333.0,58.62676056338029
P-n65-k10,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1075.0,0.03147482872009277,True,10,1,792.0,P,65,283.0,35.73232323232323
B-n63-k10,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1984.0,0.026502370834350586,True,10,1,1496.0,B,63,488.0,32.62032085561498
E-n101-k14,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1701.0,0.08024263381958008,True,14,1,1067.0,E,101,634.0,59.41893158388004
E-n101-k8,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1291.0,0.08538603782653809,True,8,1,815.0,E,101,476.0,58.40490797546012
F-n135-k7,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),3127.0,0.14991521835327148,True,8,1,1162.0,F,135,1965.0,169.10499139414804
M-n101-k10,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1497.0,0.08155131340026855,True,10,1,820.0,M,101,677.0,82.5609756097561
M-n121-k7,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1850.0,0.11925959587097168,True,7,1,1034.0,M,121,816.0,78.91682785299807
M-n151-k12,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1813.0,0.18366551399230957,True,12,1,1015.0,M,151,798.0,78.62068965517241
M-n200-k16,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),2433.0,0.3271956443786621,True,17,1,1274.0,M,200,1159.0,90.97331240188383
M-n200-k17,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),2433.0,0.3187377452850342,True,17,1,1275.0,M,200,1158.0,90.8235294117647
P-n101-k4,0.1 * dist_matrix[c][instance['depot']] + (dist_matrix[current][c] + instance['demands'][c]),1170.0,0.0786135196685791,True,4,1,681.0,P,101,489.0,71.80616740088107
P-n23-k8,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],731.0,0.002363443374633789,True,10,1,529.0,P,23,202.0,38.18525519848771
A-n38-k5,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1084.0,0.0072154998779296875,True,5,1,730.0,A,38,354.0,48.49315068493151
A-n33-k5,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],977.0,0.006552934646606445,True,5,1,661.0,A,33,316.0,47.806354009077154
B-n35-k5,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1240.0,0.006966590881347656,True,5,1,955.0,B,35,285.0,29.84293193717277
B-n31-k5,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],955.0,0.00458979606628418,True,5,1,672.0,B,31,283.0,42.11309523809524
A-n48-k7,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1372.0,0.011565208435058594,True,7,1,1073.0,A,48,299.0,27.86579683131407
A-n39-k5,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1035.0,0.008857965469360352,True,5,1,822.0,A,39,213.0,25.91240875912409
A-n37-k6,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1354.0,0.007678031921386719,True,6,1,949.0,A,37,405.0,42.67650158061117
P-n16-k8,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],497.0,0.0010237693786621094,True,8,1,450.0,P,16,47.0,10.444444444444445
A-n37-k5,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],948.0,0.0073010921478271484,True,5,1,669.0,A,37,279.0,41.70403587443946
P-n70-k10,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1112.0,0.028917551040649414,True,11,1,827.0,P,70,285.0,34.46191051995163
E-n76-k8,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],996.0,0.03457784652709961,True,8,1,735.0,E,76,261.0,35.51020408163265
A-n55-k9,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1498.0,0.018034934997558594,True,9,1,1073.0,A,55,425.0,39.60857409133271
A-n54-k7,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1566.0,0.017244577407836914,True,7,1,1167.0,A,54,399.0,34.19023136246786
A-n62-k8,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1665.0,0.020293712615966797,True,8,1,1288.0,A,62,377.0,29.270186335403725
B-n52-k7,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1151.0,0.01583385467529297,True,7,1,747.0,B,52,404.0,54.08299866131191
B-n56-k7,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1248.0,0.018279075622558594,True,7,1,707.0,B,56,541.0,76.52050919377652
P-n55-k7,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],765.0,0.019066572189331055,True,7,1,568.0,P,55,197.0,34.683098591549296
P-n65-k10,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1052.0,0.02426767349243164,True,10,1,792.0,P,65,260.0,32.82828282828283
B-n63-k10,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],2062.0,0.02219700813293457,True,10,1,1496.0,B,63,566.0,37.83422459893048
E-n101-k14,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1699.0,0.059503793716430664,True,14,1,1067.0,E,101,632.0,59.231490159325205
E-n101-k8,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1179.0,0.06006288528442383,True,8,1,815.0,E,101,364.0,44.66257668711656
F-n135-k7,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1894.0,0.10932612419128418,True,7,1,1162.0,F,135,732.0,62.99483648881239
M-n101-k10,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1257.0,0.06658601760864258,True,10,1,820.0,M,101,437.0,53.29268292682927
M-n121-k7,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1552.0,0.09219908714294434,True,7,1,1034.0,M,121,518.0,50.09671179883946
M-n151-k12,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1580.0,0.13764619827270508,True,12,1,1015.0,M,151,565.0,55.66502463054187
M-n200-k16,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1939.0,0.2288520336151123,True,16,1,1274.0,M,200,665.0,52.197802197802204
M-n200-k17,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1939.0,0.2380363941192627,True,16,1,1275.0,M,200,664.0,52.07843137254902
P-n101-k4,instance['demands'][c] / (1 + remaining) + dist_matrix[current][c],1018.0,0.06523299217224121,True,4,1,681.0,P,101,337.0,49.48604992657856
P-n23-k8,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),640.0,0.0028579235076904297,True,9,1,529.0,P,23,111.0,20.982986767485823
A-n38-k5,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1084.0,0.008049249649047852,True,5,1,730.0,A,38,354.0,48.49315068493151
A-n33-k5,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),868.0,0.006344318389892578,True,5,1,661.0,A,33,207.0,31.316187594553707
B-n35-k5,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1284.0,0.0077762603759765625,True,5,1,955.0,B,35,329.0,34.45026178010471
B-n31-k5,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),949.0,0.005380392074584961,True,5,1,672.0,B,31,277.0,41.220238095238095
A-n48-k7,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1447.0,0.012294530868530273,True,7,1,1073.0,A,48,374.0,34.85554520037278
A-n39-k5,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1113.0,0.008276700973510742,True,5,1,822.0,A,39,291.0,35.4014598540146
A-n37-k6,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1341.0,0.0067141056060791016,True,6,1,949.0,A,37,392.0,41.30663856691254
P-n16-k8,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),497.0,0.001531839370727539,True,8,1,450.0,P,16,47.0,10.444444444444445
A-n37-k5,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),956.0,0.007395029067993164,True,5,1,669.0,A,37,287.0,42.89985052316891
P-n70-k10,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1084.0,0.03022313117980957,True,10,1,827.0,P,70,257.0,31.076178960096733
E-n76-k8,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1144.0,0.03416085243225098,True,8,1,735.0,E,76,409.0,55.646258503401356
A-n55-k9,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1468.0,0.016933441162109375,True,9,1,1073.0,A,55,395.0,36.81267474370923
A-n54-k7,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1429.0,0.017499208450317383,True,7,1,1167.0,A,54,262.0,22.450728363324764
A-n62-k8,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1836.0,0.02199244499206543,True,8,1,1288.0,A,62,548.0,42.54658385093168
B-n52-k7,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1250.0,0.016202211380004883,True,7,1,747.0,B,52,503.0,67.33601070950469
B-n56-k7,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1294.0,0.01581859588623047,True,7,1,707.0,B,56,587.0,83.02687411598303
P-n55-k7,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),745.0,0.017603397369384766,True,7,1,568.0,P,55,177.0,31.161971830985912
P-n65-k10,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1115.0,0.023471355438232422,True,10,1,792.0,P,65,323.0,40.782828282828284
B-n63-k10,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1998.0,0.02261972427368164,True,10,1,1496.0,B,63,502.0,33.55614973262032
E-n101-k14,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1605.0,0.058450937271118164,True,14,1,1067.0,E,101,538.0,50.42174320524836
E-n101-k8,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1159.0,0.0606694221496582,True,8,1,815.0,E,101,344.0,42.20858895705521
F-n135-k7,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1861.0,0.11069416999816895,True,7,1,1162.0,F,135,699.0,60.15490533562823
M-n101-k10,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1292.0,0.0665428638458252,True,10,1,820.0,M,101,472.0,57.56097560975609
M-n121-k7,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1566.0,0.09485840797424316,True,7,1,1034.0,M,121,532.0,51.45067698259188
M-n151-k12,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1536.0,0.14115595817565918,True,12,1,1015.0,M,151,521.0,51.330049261083744
M-n200-k16,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1782.0,0.23018670082092285,True,16,1,1274.0,M,200,508.0,39.87441130298273
M-n200-k17,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),1782.0,0.22885680198669434,True,16,1,1275.0,M,200,507.0,39.76470588235294
P-n101-k4,dist_matrix[current][c] - instance['demands'][c] / (1 + remaining),933.0,0.06034111976623535,True,4,1,681.0,P,101,252.0,37.00440528634361
P-n23-k8,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],640.0,0.002683877944946289,True,9,1,529.0,P,23,111.0,20.982986767485823
A-n38-k5,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1084.0,0.00787973403930664,True,5,1,730.0,A,38,354.0,48.49315068493151
A-n33-k5,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],977.0,0.006771564483642578,True,5,1,661.0,A,33,316.0,47.806354009077154
B-n35-k5,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1295.0,0.006585597991943359,True,5,1,955.0,B,35,340.0,35.602094240837694
B-n31-k5,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],896.0,0.005138397216796875,True,5,1,672.0,B,31,224.0,33.33333333333333
A-n48-k7,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1385.0,0.01287531852722168,True,7,1,1073.0,A,48,312.0,29.07735321528425
A-n39-k5,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1043.0,0.012311220169067383,True,5,1,822.0,A,39,221.0,26.885644768856448
A-n37-k6,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1341.0,0.007462978363037109,True,6,1,949.0,A,37,392.0,41.30663856691254
P-n16-k8,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],497.0,0.0019497871398925781,True,8,1,450.0,P,16,47.0,10.444444444444445
A-n37-k5,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],928.0,0.008696317672729492,True,5,1,669.0,A,37,259.0,38.714499252615845
P-n70-k10,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1033.0,0.03395986557006836,True,10,1,827.0,P,70,206.0,24.9093107617896
E-n76-k8,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1096.0,0.036884307861328125,True,8,1,735.0,E,76,361.0,49.1156462585034
A-n55-k9,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1500.0,0.017916202545166016,True,9,1,1073.0,A,55,427.0,39.79496738117428
A-n54-k7,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1520.0,0.018043041229248047,True,7,1,1167.0,A,54,353.0,30.248500428449017
A-n62-k8,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1927.0,0.02211904525756836,True,8,1,1288.0,A,62,639.0,49.61180124223603
B-n52-k7,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1134.0,0.019627809524536133,True,7,1,747.0,B,52,387.0,51.80722891566265
B-n56-k7,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1244.0,0.019794940948486328,True,7,1,707.0,B,56,537.0,75.95473833097596
P-n55-k7,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],807.0,0.01981639862060547,True,7,1,568.0,P,55,239.0,42.07746478873239
P-n65-k10,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1154.0,0.027158260345458984,True,10,1,792.0,P,65,362.0,45.707070707070706
B-n63-k10,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],2002.0,0.022907257080078125,True,10,1,1496.0,B,63,506.0,33.82352941176471
E-n101-k14,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1692.0,0.05970191955566406,True,14,1,1067.0,E,101,625.0,58.57544517338332
E-n101-k8,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1249.0,0.06178855895996094,True,8,1,815.0,E,101,434.0,53.25153374233129
F-n135-k7,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1800.0,0.1195218563079834,True,7,1,1162.0,F,135,638.0,54.90533562822719
M-n101-k10,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1256.0,0.0733804702758789,True,10,1,820.0,M,101,436.0,53.170731707317074
M-n121-k7,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1468.0,0.10204076766967773,True,7,1,1034.0,M,121,434.0,41.97292069632495
M-n151-k12,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1497.0,0.1378161907196045,True,12,1,1015.0,M,151,482.0,47.48768472906404
M-n200-k16,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1784.0,0.2606658935546875,True,16,1,1274.0,M,200,510.0,40.031397174254316
M-n200-k17,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],1784.0,0.24375319480895996,True,16,1,1275.0,M,200,509.0,39.92156862745098
P-n101-k4,dist_matrix[c][instance['depot']] / (1 + remaining) + dist_matrix[current][c],937.0,0.07050895690917969,True,4,1,681.0,P,101,256.0,37.59177679882526
P-n23-k8,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),627.0,0.003945350646972656,True,9,1,529.0,P,23,98.0,18.525519848771268
A-n38-k5,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1153.0,0.009505271911621094,True,5,1,730.0,A,38,423.0,57.945205479452056
A-n33-k5,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),955.0,0.0077855587005615234,True,5,1,661.0,A,33,294.0,44.47806354009077
B-n35-k5,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1244.0,0.008668661117553711,True,5,1,955.0,B,35,289.0,30.261780104712045
B-n31-k5,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),950.0,0.006605863571166992,True,5,1,672.0,B,31,278.0,41.36904761904761
A-n48-k7,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1498.0,0.017835378646850586,True,7,1,1073.0,A,48,425.0,39.60857409133271
A-n39-k5,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1149.0,0.012573957443237305,True,5,1,822.0,A,39,327.0,39.78102189781022
A-n37-k6,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1427.0,0.010773658752441406,True,6,1,949.0,A,37,478.0,50.36880927291886
P-n16-k8,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),497.0,0.0017158985137939453,True,8,1,450.0,P,16,47.0,10.444444444444445
A-n37-k5,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),980.0,0.010290145874023438,True,5,1,669.0,A,37,311.0,46.48729446935725
P-n70-k10,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1104.0,0.04175567626953125,True,10,1,827.0,P,70,277.0,33.49455864570738
E-n76-k8,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1147.0,0.04859018325805664,True,8,1,735.0,E,76,412.0,56.054421768707485
A-n55-k9,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1485.0,0.02405095100402832,True,9,1,1073.0,A,55,412.0,38.39701770736254
A-n54-k7,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1400.0,0.026624441146850586,True,7,1,1167.0,A,54,233.0,19.96572407883462
A-n62-k8,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),2044.0,0.028674840927124023,True,8,1,1288.0,A,62,756.0,58.69565217391305
B-n52-k7,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1278.0,0.02070903778076172,True,7,1,747.0,B,52,531.0,71.08433734939759
B-n56-k7,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1299.0,0.0247344970703125,True,7,1,707.0,B,56,592.0,83.73408769448373
P-n55-k7,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),769.0,0.029618501663208008,True,7,1,568.0,P,55,201.0,35.38732394366197
P-n65-k10,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1131.0,0.03484821319580078,True,10,1,792.0,P,65,339.0,42.803030303030305
B-n63-k10,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),2124.0,0.03838610649108887,True,10,1,1496.0,B,63,628.0,41.97860962566845
E-n101-k14,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1632.0,0.0880279541015625,True,14,1,1067.0,E,101,565.0,52.95220243673852
E-n101-k8,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1339.0,0.08397960662841797,True,8,1,815.0,E,101,524.0,64.29447852760735
F-n135-k7,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1849.0,0.15934967994689941,True,7,1,1162.0,F,135,687.0,59.12220309810671
M-n101-k10,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1308.0,0.10092401504516602,True,10,1,820.0,M,101,488.0,59.512195121951216
M-n121-k7,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1513.0,0.13315081596374512,True,7,1,1034.0,M,121,479.0,46.32495164410058
M-n151-k12,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1607.0,0.1826479434967041,True,12,1,1015.0,M,151,592.0,58.32512315270936
M-n200-k16,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1864.0,0.3531346321105957,True,16,1,1274.0,M,200,590.0,46.31083202511774
M-n200-k17,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1864.0,0.3614237308502197,True,16,1,1275.0,M,200,589.0,46.19607843137255
P-n101-k4,0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c] + instance['demands'][c] / (1 + remaining),1067.0,0.08510875701904297,True,4,1,681.0,P,101,386.0,56.6813509544787
P-n23-k8,(0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c]) / (1 + instance['demands'][c]),641.0,0.003590106964111328,True,9,1,529.0,P,23,112.0,21.17202268431002
A-n38-k5,(0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c]) / (1 + instance['demands'][c]),1161.0,0.012383222579956055,True,5,1,730.0,A,38,431.0,59.04109589041096
A-n33-k5,(0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c]) / (1 + instance['demands'][c]),1030.0,0.008307456970214844,True,5,1,661.0,A,33,369.0,55.824508320726174
B-n35-k5,(0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c]) / (1 + instance['demands'][c]),1178.0,0.009464263916015625,True,5,1,955.0,B,35,223.0,23.350785340314136
B-n31-k5,(0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c]) / (1 + instance['demands'][c]),900.0,0.00856328010559082,True,5,1,672.0,B,31,228.0,33.92857142857143
A-n48-k7,(0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c]) / (1 + instance['demands'][c]),1499.0,0.017622709274291992,True,7,1,1073.0,A,48,426.0,39.70177073625349
A-n39-k5,(0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c]) / (1 + instance['demands'][c]),1141.0,0.011514663696289062,True,5,1,822.0,A,39,319.0,38.80778588807786
A-n37-k6,(0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c]) / (1 + instance['demands'][c]),1496.0,0.010561943054199219,True,6,1,949.0,A,37,547.0,57.63962065331928
P-n16-k8,(0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c]) / (1 + instance['demands'][c]),504.0,0.002118349075317383,True,8,1,450.0,P,16,54.0,12.0
A-n37-k5,(0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c]) / (1 + instance['demands'][c]),1123.0,0.011821508407592773,True,5,1,669.0,A,37,454.0,67.86248131539611
P-n70-k10,(0.3 * dist_matrix[c][instance['depot']] + dist_matrix[current][c]) / (1 + instance['demands'][c]),1307.0,0.03881025314331055,True,10,1,827.0,P,70,480.0,58.041112454655384
